0.826808,0.745953,1.08497,0,0,-1.62589,0.186309,0.0914159,-0.0109834,0,-7.76214e-15,-1.38413e-14,1.53642,0.0159308,0.202153,0.0601319,0.501218,-3.81729e-15,-8.34112e-15,0,-1.79006,-0.0898528,0.136635,0.125216,-0.242657,2.51215e-15,-4.47476e-15,0,-2.89345e-16,-3.92523e-16,0,8.74376e-15,-3.28103e-16,1.20553e-15,0,-2.89345e-16,-3.92523e-16,0,8.74376e-15,-3.28103e-16,1.20553e-15,0,1378838182,73487,
0.823537,0.744999,1.08411,0,0,-1.64004,0.179376,0.0915886,-0.0111874,0,-7.8014e-15,-1.3888e-14,1.53765,0.0182503,0.213348,0.0615804,0.505421,-3.99392e-15,-8.05654e-15,0,-1.78154,-0.0889323,0.130022,0.126246,-0.266622,2.51215e-15,-4.47476e-15,0,-3.00518e-16,-3.53271e-16,0,8.72889e-15,-2.79937e-16,1.24567e-15,0,-3.00518e-16,-3.53271e-16,0,8.72889e-15,-2.79937e-16,1.24567e-15,0,1378838182,98116,
0.823537,0.744999,1.08411,0,0,-1.64004,0.179376,0.0915886,-0.0111874,0,-7.83084e-15,-1.37432e-14,1.53765,0.0182503,0.213348,0.0615804,0.505421,-4.13131e-15,-7.93878e-15,0,-1.78154,-0.0889323,0.130022,0.126246,-0.266622,2.51215e-15,-4.47476e-15,0,-3.09091e-16,-3.33645e-16,0,8.74108e-15,-2.57633e-16,1.27794e-15,0,-3.09091e-16,-3.33645e-16,0,8.74108e-15,-2.57633e-16,1.27794e-15,0,1378838182,123394,
0.822522,0.745092,1.08478,0,0,-1.65972,0.175319,0.0955444,-0.0117654,0,-8.03691e-15,-1.37579e-14,1.53066,0.0299535,0.184317,0.071767,0.559357,-4.18037e-15,-8.07616e-15,0,-1.78054,-0.0873695,0.159532,0.143045,-0.32122,2.59065e-15,-4.39626e-15,0,-3.17185e-16,-4.02336e-16,0,8.67848e-15,-1.7604e-16,1.38848e-15,0,-3.17185e-16,-4.02336e-16,0,8.67848e-15,-1.7604e-16,1.38848e-15,0,1378838182,148080,
0.820387,0.745828,1.08068,0,0,-1.66602,0.17309,0.0978785,-0.0121131,0,-8.17429e-15,-1.38855e-14,1.51206,0.0420254,0.111984,0.0797491,0.593956,-4.10187e-15,-8.34112e-15,0,-1.77492,-0.093685,0.16293,0.148787,-0.340728,2.59065e-15,-4.55327e-15,0,-4.02438e-16,-4.36682e-16,0,8.61283e-15,-3.2168e-16,1.2211e-15,0,-4.02438e-16,-4.36682e-16,0,8.61283e-15,-3.2168e-16,1.2211e-15,0,1378838182,173373,
0.820979,0.745943,1.0838,0,0,-1.66201,0.1784,0.0992732,-0.0121309,0,-8.07616e-15,-1.39125e-14,1.49183,0.060551,0.0719774,0.0887865,0.605609,-4.22944e-15,-8.18411e-15,0,-1.77541,-0.0976659,0.144958,0.160051,-0.355054,2.66916e-15,-4.47476e-15,0,-3.89498e-16,-3.7535e-16,0,8.64134e-15,-1.61476e-16,1.24442e-15,0,-3.89498e-16,-3.7535e-16,0,8.64134e-15,-1.61476e-16,1.24442e-15,0,1378838182,198593,
0.819756,0.746212,1.08937,0,0,-1.6692,0.182854,0.114824,-0.0138834,0,-8.05654e-15,-1.38732e-14,1.48728,0.0948246,0.0675502,0.0982824,0.614968,-4.20981e-15,-8.30186e-15,0,-1.77216,-0.095692,0.130493,0.168813,-0.373673,2.74766e-15,-4.39626e-15,0,-3.0169e-16,-3.44684e-16,0,8.68627e-15,-1.28125e-16,1.301e-15,0,-3.0169e-16,-3.44684e-16,0,8.68627e-15,-1.28125e-16,1.301e-15,0,1378838182,223347,
0.819756,0.746212,1.08937,0,0,-1.6692,0.182854,0.114824,-0.0138834,0,-8.03691e-15,-1.38487e-14,1.48728,0.0948246,0.0675502,0.0982824,0.614968,-4.20981e-15,-8.30186e-15,0,-1.77216,-0.095692,0.130493,0.168813,-0.373673,2.82617e-15,-4.39626e-15,0,-2.33678e-16,-4.07856e-16,0,8.72406e-15,0,1.21008e-15,0,-2.33678e-16,-4.07856e-16,0,8.72406e-15,0,1.21008e-15,0,1378838182,248141,
0.81771,0.747185,1.09358,0,0,-1.67203,0.182967,0.130583,-0.0158135,0,-8.13504e-15,-1.3807e-14,1.47572,0.149137,0.04537,0.10822,0.594219,-4.30303e-15,-8.18411e-15,0,-1.76519,-0.0975934,0.10794,0.17589,-0.366568,2.82617e-15,-4.55327e-15,0,-1.81162e-16,-4.39442e-16,0,8.78987e-15,0,1.38744e-15,0,-1.81162e-16,-4.39442e-16,0,8.78987e-15,0,1.38744e-15,0,1378838182,273630,
0.814998,0.746624,1.09212,0,0,-1.66338,0.183838,0.136053,-0.0164754,0,-7.99766e-15,-1.37751e-14,1.47796,0.187514,0.087822,0.111008,0.575996,-4.31775e-15,-8.26261e-15,0,-1.75753,-0.0975659,0.0963118,0.177109,-0.344032,2.74766e-15,-4.63177e-15,0,-2.18564e-16,-2.98226e-16,0,8.964e-15,2.14918e-16,1.49324e-15,0,-2.18564e-16,-2.98226e-16,0,8.964e-15,2.14918e-16,1.49324e-15,0,1378838182,298206,
0.81399,0.746031,1.09752,0,0,-1.65339,0.191175,0.15346,-0.0183186,0,-7.88971e-15,-1.36831e-14,1.47232,0.230889,0.156946,0.119545,0.572607,-4.23434e-15,-8.35093e-15,0,-1.76644,-0.0951916,0.143311,0.187346,-0.34637,2.74766e-15,-4.94579e-15,0,-1.68431e-16,-3.84627e-16,0,8.88615e-15,1.93271e-16,1.46829e-15,0,-1.68431e-16,-3.84627e-16,0,8.88615e-15,1.93271e-16,1.46829e-15,0,1378838182,323361,
0.81399,0.746031,1.09752,0,0,-1.65339,0.191175,0.15346,-0.0183186,0,-7.6542e-15,-1.35923e-14,1.47232,0.230889,0.156946,0.119545,0.572607,-4.16565e-15,-8.29205e-15,0,-1.76644,-0.0951916,0.143311,0.187346,-0.34637,2.74766e-15,-5.1028e-15,0,0,-3.49323e-16,0,8.88254e-15,0,1.53071e-15,0,0,-3.49323e-16,0,8.88254e-15,0,1.53071e-15,0,1378838182,348487,
0.813074,0.74494,1.09243,0,0,-1.62014,0.199783,0.163874,-0.0192404,0,-7.6542e-15,-1.36304e-14,1.46551,0.26883,0.221714,0.119019,0.568969,-4.06752e-15,-8.23317e-15,0,-1.76205,-0.0964051,0.106719,0.18547,-0.329385,2.82617e-15,-5.25981e-15,0,0,-3.31671e-16,0,9.05539e-15,-1.68091e-16,1.49925e-15,0,0,-3.31671e-16,0,9.05539e-15,-1.68091e-16,1.49925e-15,0,1378838182,373460,
0.812735,0.743728,1.08983,0,0,-1.57848,0.213761,0.169973,-0.0192862,0,-7.6542e-15,-1.36659e-14,1.45369,0.300145,0.32253,0.119065,0.564656,-3.92032e-15,-8.42943e-15,0,-1.76904,-0.0977074,0.129073,0.155514,-0.27108,2.74766e-15,-4.86729e-15,0,0,-4.01349e-16,0,9.07214e-15,-3.44641e-16,1.34326e-15,0,0,-4.01349e-16,0,9.07214e-15,-3.44641e-16,1.34326e-15,0,1378838182,398107,
